date,logret,residual
2024-11-01,-0.0001640434618708,-8.548786795935314e-05
2024-11-02,0.0001260154333018,9.133122924258238e-05
2024-11-03,-6.801297995472893e-05,-2.5009204590615558e-05
2024-11-04,0.0002760169619843,0.00028295989097480495
2024-11-05,-0.0001450618222773,5.405053465512948e-05
2024-11-06,-5.9961854503419375e-05,3.432363719424735e-05
2024-11-07,-1.013302788016277e-06,1.3302574125783511e-05
2024-11-08,-0.0003220438761043,-0.0003014467904399627
2024-11-09,0.0002640454817434,3.5348094371086427e-05
2024-11-10,7.599926746324955e-05,5.258444441229216e-05
2024-11-11,-0.0002160318662556,-0.00015062134566168252
2024-11-12,0.0002830852471793,0.00016869107728771852
2024-11-13,-1.7999666112639746e-05,8.42503019967275e-05
2024-11-14,-0.0001140252793431,-1.2085203314522231e-05
2024-11-15,-0.0001010421500125,-0.00011068203806130824
2024-11-16,-9.002255041157064e-05,-0.00017496539389003058
2024-11-17,0.0003060436125898,0.00015641800767036488
2024-11-18,-7.498215601053249e-05,2.0511962456677528e-05
2024-11-19,6.496896601672495e-05,0.00011584857536834153
2024-11-20,-0.0001349494364869,-5.779816955935747e-05
2024-11-21,4.7985432943172e-05,2.824344298441216e-05
2024-11-22,7.802357060857844e-05,8.04956941289821e-05
2024-11-23,-7.003615686515345e-05,2.9885041802885483e-06
2024-11-24,-0.0001430082031262,-0.00013173087448220853
2024-11-25,0.0001729902392395,7.100111392619004e-05
2024-11-26,0.0001070458203622,0.0001396125490206624
2024-11-27,-0.0001220069228372,3.6018555413279218e-06
2024-11-28,6.097552073151079e-05,7.955762607683597e-05
2024-11-29,-0.0001620135268744,-0.0001074122109065547
2024-11-30,0.0001890728307975,0.00012395295327186112
2024-12-01,-6.604029318568452e-05,3.2732385594964376e-06
2024-12-02,-3.6002141058369946e-05,-2.920253527853597e-06
2024-12-03,0.000302997436018,0.0002896490978274215
2024-12-04,-0.0003890144213557,-0.00016669505289977797
2024-12-05,0.000369945692771,0.00029197471774902473
2024-12-06,-0.0003969504719926,-0.00022351823692345053
2024-12-07,0.0001160021234577,1.5413418618411226e-05
2024-12-08,0.0001749911018867,0.0001225996102591589
2024-12-09,-0.0001739777818847,-5.373762426092304e-05
2024-12-10,4.893617320281029e-05,1.8539165860237735e-05
2024-12-11,-0.000245956810485,-0.0002447482387440246
2024-12-12,0.0001520163179031,-2.396531687946706e-05
2024-12-13,-2.801695681786645e-05,-9.044139037057199e-05
2024-12-14,-0.0001660314798903,-0.00022060064281525545
2024-12-15,7.989219561801595e-06,-0.00017850514297141273
2024-12-16,4.7039707453888055e-05,-0.00011649804899315478
2024-12-17,0.0001440267129119,3.773346521451074e-05
2024-12-18,8.702595596352184e-05,0.00010327426268472475
2024-12-19,0.0001180094032215,0.00020720612043555208
2024-12-20,-8.904216915467806e-05,8.030523411574659e-05
2024-12-21,-3.397400154759481e-05,5.6616591717426794e-05
2024-12-22,2.980221758303241e-06,4.770066537534537e-05
2024-12-23,1.204000548132814e-05,5.699565913337537e-05
2024-12-24,-1.0013459758909492e-05,3.772015489234753e-05
2024-12-25,0.0,3.6435332084770814e-05
2024-12-26,-0.0001180233310844,-8.707249403903106e-05
2024-12-27,0.0001609374526621,0.00010039944335649953
2024-12-28,-8.940290126778625e-06,5.026575319916563e-05
2024-12-29,-6.502811514604372e-05,-3.5119171995704314e-06
2024-12-30,-9.79971914216974e-05,-0.00010112769512216798
2024-12-31,0.0001040173870321,2.770050149567822e-05
2025-01-01,-3.7015835778136285e-05,-3.2919197537506834e-05
2025-01-02,9.30436408427338e-05,7.974742700896666e-05
2025-01-03,-0.0001470498783974,-9.677012539416765e-05
2025-01-04,0.0003179748906496,0.00026264874357973705
2025-01-05,-0.0001469651432435,2.7930247829568105e-05
2025-01-06,-9.596213401162696e-05,-2.1299779555468572e-05
2025-01-07,0.0001429265799083,0.00011090715518323157
2025-01-08,-0.0001249255276211,-3.847020188052467e-05
2025-01-09,3.3974613099479995e-05,2.286543455117535e-05
2025-01-10,5.805219394520006e-05,6.205595302094696e-05
2025-01-11,-0.0001240355248631,-6.799235219735163e-05
2025-01-12,1.4961371794749293e-05,-2.9138351371991003e-05
2025-01-13,-2.9803350933823653e-06,-3.89367751693552e-05
2025-01-14,0.0001690305719296,0.00014051624488487584
2025-01-15,-0.0002430053352433,-0.0001437893916941009
2025-01-16,0.0001199901470037,3.8279075204282706e-05
2025-01-17,-8.100518196187626e-05,-8.660214235963699e-05
2025-01-18,0.0001040120798004,5.89685012940805e-05
2025-01-19,0.0004858821654384,0.0005080402743469635
2025-01-20,-0.0004118583808832,-1.0224590277746525e-05
2025-01-21,-0.0002310295595787,-0.0001600132809190426
2025-01-22,9.7997384192049e-05,-5.477050059985407e-05
2025-01-23,-9.000575768680873e-06,-6.443506490323352e-05
2025-01-24,-4.601745457169598e-05,-9.800462723081494e-05
2025-01-25,6.997907306692031e-05,-1.3122048025825152e-05
2025-01-26,-7.987142369782301e-06,-3.0542585235319834e-05
2025-01-27,8.600743907065969e-05,6.600070135227192e-05
2025-01-28,0.0001120429483247,0.00015569181704178488
2025-01-29,-0.0001309961352053,7.589357286551051e-08
2025-01-30,-4.708651587891194e-05,-2.5844291820212612e-05
2025-01-31,0.0001290952043162,0.00010162451644584068
2025-02-01,-0.0001031079416497,-2.7529197959178143e-05
2025-02-02,-8.493793768820072e-05,-8.78558419276378e-05
2025-02-03,-2.026677513763324e-06,-7.955948554862803e-05
2025-02-04,-3.797115867420189e-05,-0.000108046492966625
2025-02-05,0.0001579553123268,6.735085331221858e-05
2025-02-06,-2.980057988354592e-06,3.3363066867950513e-05
2025-02-07,5.006379558996648e-05,9.246817822979095e-05
2025-02-08,-1.7998837943061387e-05,5.080859287565424e-05
2025-02-09,-6.210443810919717e-05,-7.607881083523032e-06
2025-02-10,-8.791834721793125e-05,-9.113891751614168e-05
2025-02-11,6.974144373102311e-06,-6.368129277022744e-05
2025-02-12,9.40567854527972e-05,3.173264723336613e-05
2025-02-13,-1.0013229383380788e-05,9.00520466725577e-06
2025-02-14,-0.0001000185911433,-8.569753556696417e-05
2025-02-15,3.296313193207871e-05,-3.275094175809955e-05
2025-02-16,-1.5974763688581245e-05,-5.440913830931292e-05
2025-02-17,1.1981096690723009e-05,-2.8894026176614036e-05
