date,DCoVaR_BTC_USDe,DCoVaR_BTC_USDC,DCoVaR_ETH_USDe,DCoVaR_ETH_USDC
2025-04-09,-0.00022783972115647386,-0.000256724024397145,-0.00047451649842617666,-0.00026789782426827615
2025-04-10,-0.0008979159232531822,-0.00021180806901875394,-0.0009299838665604244,-0.00020068085966986615
2025-04-11,-0.00041903728181994773,-0.00024390783860163995,-0.0006764994636370172,-0.00023808958163242335
2025-04-12,-0.0005582552221765232,-0.00023457590474492172,-0.000637067552117431,-0.00024390886438700792
2025-04-13,-0.000797248913929583,-0.0002185558909600595,-0.0007984325274684316,-0.00022009494357853732
2025-04-14,-0.0006284432212909126,-0.0002298711248609982,-0.0007032621801927434,-0.00023413999336959677
2025-04-15,-0.0007475799035414549,-0.00022188526013822352,-0.0007822871574695307,-0.00022247764503987338
2025-04-16,-0.0006622660674405647,-0.00022760394175007088,-0.0007514655288390798,-0.00022702623944083981
2025-04-17,-0.0006283822473318115,-0.0002298752120135006,-0.0007315117035950881,-0.00022997098512157304
2025-04-18,-0.0007178813670558439,-0.00022387598617119896,-0.0007289602643452506,-0.00023034752143071376
2025-04-19,-0.0006456132806540117,-0.00022872019662659122,-0.0007058226800017208,-0.00023376211992123255
2025-04-20,-0.0006799162500007404,-0.00022642083032212783,-0.0007709340925026943,-0.0002241531076950473
2025-04-21,-0.0005302457840806367,-0.00023645340862843832,-0.0007478039970259002,-0.00022756660099356889
2025-04-22,-0.00030833683477120023,-0.00025132821306718747,-0.000512719475226269,-0.0002622599052453511
2025-04-23,-0.0006715437894543859,-0.00022698204569305232,-0.0006914100192730769,-0.00023588911160877014
2025-04-24,-0.0006723596271582109,-0.00022692735918159834,-0.0007685232993948963,-0.00022450888772742317
2025-04-25,-0.0006397896844660433,-0.0002291105587760036,-0.0007175106822221377,-0.00023203722789506145
2025-04-26,-0.0006919570678695507,-0.0002256137208673784,-0.0006962352271279443,-0.0002351770170697273
2025-04-27,-0.0007422853379317864,-0.00022224016077777425,-0.0007713055933384578,-0.00022409828234361086
2025-04-28,-0.0006123702585551173,-0.00023094851348453167,-0.0007304101495729972,-0.00023013355026429538
2025-04-29,-0.0007299144426138699,-0.00022306939569217892,-0.0007370621184987035,-0.0002291518659745503
2025-04-30,-0.0006922179156177685,-0.00022559623595180787,-0.0007437824032508177,-0.00022816009977157404
2025-05-01,-0.0005487098662590289,-0.00023521574060108175,-0.0006846678983326605,-0.00023688410035280807
2025-05-02,-0.0006624490130185454,-0.0002275916787038807,-0.000733447370168735,-0.00022968532331425602
2025-05-03,-0.0007486125725056299,-0.0002218160391854865,-0.0007476173977797789,-0.00022759413893766353
2025-05-04,-0.0007833889060532948,-0.00021948494275053878,-0.0007666808894727259,-0.00022478078690435342
2025-05-05,-0.0006609966634866716,-0.0002276890313132755,-0.0007245321694071892,-0.00023100101083854845
2025-05-06,-0.0005632675212511435,-0.00023423992474611808,-0.000742792216011691,-0.00022830622962687153
2025-05-07,-0.0006737286584267786,-0.00022683559148834465,-0.0007414907253254821,-0.000228498301023201
2025-05-08,-0.00032835969847209594,-0.0002499860581753663,-0.00032149139498386834,-0.0002904809634355983
2025-05-09,-0.0007026534322531569,-0.00022489673162964436,-0.0006085910260821796,-0.0002481113732302606
2025-05-10,-0.0005912489416266465,-0.00023236429892165591,-0.0005344736210411438,-0.00025904947185009607
2025-05-11,-0.0007201746997722142,-0.00022372226152072788,-0.0007972409368387035,-0.00022027079614400722
2025-05-12,-0.000759836677465533,-0.0002210636749081642,-0.000749103434131847,-0.00022737483266051337
2025-05-13,-0.0006115529058845873,-0.00023100330154589402,-0.0005876482698956205,-0.00025120206336455396
2025-05-14,-0.0007226007330737241,-0.0002235596418019912,-0.0007933182036314873,-0.00022084970527683613
2025-05-15,-0.0006759946215825341,-0.00022668370145005566,-0.0007891496438171944,-0.00022146489300940952
2025-05-16,-0.0007017260148210765,-0.0002249588974547641,-0.000746205131666709,-0.00022780255835026518
2025-05-17,-0.0007041649151873279,-0.00022479541524232302,-0.0007884025430180803,-0.00022157514865334558
2025-05-18,-0.000507664757022516,-0.00023796704006403795,-0.0007183764858063685,-0.00023190945433115324
2025-05-19,-0.0007333168396936817,-0.00022284132922012964,-0.0007114850901273965,-0.00023292647274299818
2025-05-20,-0.0006228623871499902,-0.00023024521439956634,-0.0007416105610703855,-0.00022848061590328606
2025-05-21,-0.0005330246446191406,-0.00023626713850638406,-0.0007140290714865734,-0.00023255103705446735
2025-05-22,-0.0005830865622229595,-0.0002329114323192163,-0.0006470078928240783,-0.00024244188875687252
2025-05-23,-0.0009193988885397702,-0.00021036804188872218,-0.0008493934780922427,-0.00021257422825701205
2025-05-24,-0.0006603598947560013,-0.00022773171463168562,-0.0007339346083647012,-0.00022961341767433407
2025-05-25,-0.0006210136480820563,-0.0002303691374417842,-0.0007199133778100854,-0.00023168264287849396
