date,BTC_USDe,BTC_USDC,ETH_USDe,ETH_USDC
2025-11-03,-0.0005798397013116446,-0.0002875148630651179,-0.0006547946753957648,-0.0002851238361767128
2025-11-04,-0.0005798298783055493,-0.0002891401890331314,-0.0006564033104106636,-0.0002837702465475541
2025-11-05,-0.0005847785338399854,-0.0002948286494889591,-0.0006590102379485362,-0.00030314699880789887
2025-11-06,-0.00058073523365051,-0.00030069422111595454,-0.0006586341023618844,-0.0003032071129526368
2025-11-07,-0.0005826118991048689,-0.0002804019672888403,-0.0006599955370122668,-0.00030180131774966315
2025-11-08,-0.0005370815946909015,-0.0002853996740823598,-0.0006639951891533049,-0.00028437502015396575
2025-11-09,-0.0005427163407355149,-0.0002723441331181961,-0.000668405526072326,-0.0002695674780009104
2025-11-10,-0.0005458621435159139,-0.00027282554322353194,-0.0006856474227537659,-0.00026872679214915346
2025-11-11,-0.0005417219583448531,-0.00027278862468945765,-0.000667789277023699,-0.0002816333543604077
2025-11-12,-0.0005580541431725723,-0.00026406581067982184,-0.0006953051772386909,-0.0002810373963345788
2025-11-13,-0.0005577445386367858,-0.0002631573777818016,-0.0006981390873537315,-0.00028162244977025065
2025-11-14,-0.0005712472075077459,-0.0002615263475818848,-0.0007048489885842083,-0.00028011962397448455
2025-11-15,-0.0005636693194122504,-0.00025940149306729276,-0.0007034121955737266,-0.00027368715707327
2025-11-16,-0.0005624804425655732,-0.0002613265329344318,-0.0007034335235821194,-0.0002747466282887801
2025-11-17,-0.0005633216351281576,-0.00026106342657115846,-0.0007000428010760495,-0.0002786119743247767
2025-11-18,-0.0005786983528812104,-0.0002613447341060349,-0.0006816694203496443,-0.00027964738914081457
2025-11-19,-0.0005784025902050469,-0.0002605366987688398,-0.000681323025879593,-0.0002655502541501919
2025-11-20,-0.0005803259040668297,-0.00026062093391631856,-0.0006818483826472928,-0.00026946408327471066
2025-11-21,-0.0005824307871225958,-0.0002735324780019912,-0.0006822172913096901,-0.0002848515168189664
2025-11-22,-0.0005831589439990551,-0.00027176795674840626,-0.0006827775615918185,-0.00028601221571992417
2025-11-23,-0.0005870669745569988,-0.00027176146571682017,-0.0007028471137199743,-0.00028595553607045615
2025-11-24,-0.0005856756817661249,-0.0002723862328360098,-0.0007008295198819836,-0.00028577048813552107
2025-11-25,-0.0005817892281522898,-0.0002723747212464017,-0.0007042362253350374,-0.0002861392669904871
2025-11-26,-0.0005815536714330836,-0.0002712879945202543,-0.0007066425337186127,-0.00027665014740726644
2025-11-27,-0.0005835322504276653,-0.00027332954801594024,-0.0007094344449457806,-0.0002794651301945928
2025-11-28,-0.0005829539502730187,-0.0002721298198505777,-0.0007096152321904111,-0.00027710341112634033
2025-11-29,-0.0005945714668538945,-0.0002714384118879324,-0.0007086045255156246,-0.00026625057121750845
2025-11-30,-0.00059457222147784,-0.0002726090803270462,-0.0007108372264164092,-0.00027754160971422823
2025-12-01,-0.0005934567314134384,-0.00027167551199953275,-0.0007064927875152634,-0.00026949033787982356
2025-12-02,-0.000597021868966678,-0.00027053554568182153,-0.0007086998127224883,-0.0002666459482491995
2025-12-03,-0.0006106529127675708,-0.0002740617253405865,-0.0007085508460203151,-0.0002735776904580922
2025-12-04,-0.0006096440443728532,-0.00027321409124679287,-0.0007054496570748184,-0.0002652376481869471
2025-12-05,-0.0006010176587228782,-0.0002706308629758471,-0.0006994687584011127,-0.0002621029835775534
2025-12-06,-0.0006086870887313841,-0.00027223640128508163,-0.0007087227803846695,-0.0002654528952935938
2025-12-07,-0.0006095004019224186,-0.00027335074132328873,-0.000713664824681544,-0.0002758733790474104
2025-12-08,-0.0006105754196617013,-0.00027359757760311404,-0.0007154885900058698,-0.00027375507361378367
2025-12-09,-0.0006131502355072063,-0.00027314368277489413,-0.0007150493913183228,-0.00027394044630412443
2025-12-10,-0.0006079220066113231,-0.00027280934637174834,-0.0007135516703866003,-0.0002737566651884053
2025-12-11,-0.0006296141853241754,-0.0002672987238621592,-0.0005870234305988146,-0.0002751032852458693
2025-12-12,-0.0006128774402363614,-0.0002669213884812751,-0.0005830987312723399,-0.00027389852403323284
2025-12-13,-0.000609517875127399,-0.00026694133423367506,-0.0005832612329790905,-0.00026235169701001375
2025-12-14,-0.0006102222264862319,-0.0002671081522686564,-0.000581600676441627,-0.0002623256268061701
2025-12-15,-0.0006172155963862921,-0.00026662189480507745,-0.0005820983764759021,-0.00026187556697810776
2025-12-16,-0.000613892931258195,-0.00026454303523913686,-0.0005836757071465982,-0.00025729707518602226
2025-12-17,-0.0006091032174442038,-0.00026404545449446764,-0.0005817939543973613,-0.00025657017237046574
2025-12-18,-0.0006083088802542861,-0.00026428026224769826,-0.0005814548811899448,-0.0002566227374375226
2025-12-19,-0.0005978105949034226,-0.0002593830711194884,-0.0005770503034572115,-0.00024701257889974673
2025-12-20,-0.0005942734887717485,-0.00025997553625921956,-0.0005742400523063672,-0.0002459753921025527
2025-12-21,-0.0005995086828324485,-0.0002569515767923828,-0.0005748865256048956,-0.00025280379959029595
2025-12-22,-0.0006024398008669798,-0.00025648008705733135,-0.0005778859395342583,-0.00024654402082010445
2025-12-23,-0.0005974357710397553,-0.0002564339868475653,-0.0005737876362299158,-0.00024651129611750973
2025-12-24,-0.0005962683026268762,-0.0002567553244737219,-0.0005651009167837408,-0.00024901949012402097
2025-12-25,-0.0005849605712494229,-0.00025439252944638657,-0.000565164147677395,-0.00024076338398963922
2025-12-26,-0.000596977345689975,-0.0002563995108195038,-0.0005657755145299424,-0.0002449774076648068
2025-12-27,-0.000585734091833042,-0.0002479409287196102,-0.0005643890644260085,-0.00024349955657272415
2025-12-28,-0.0005940912167936035,-0.00025013956708066197,-0.0005624443164196068,-0.0002454026581410612
2025-12-29,-0.0005826071354891644,-0.00025679999277744564,-0.0005618816611444244,-0.0002489367943587464
2025-12-30,-0.0005809284853150541,-0.00025679561720208803,-0.0005599761146002582,-0.000248289634776486
2025-12-31,-0.0005824317587211095,-0.0002568973478745393,-0.0005572779154380259,-0.00024784634749082797
2026-01-01,-0.0005846036687901318,-0.0002569601645784077,-0.0005569171042464628,-0.00024781103616248047
2026-01-02,-0.0005836197823469928,-0.00025720427842444574,-0.0005584255780228373,-0.0002482119844928526
2026-01-03,-0.0005945961567758608,-0.0002608602190393537,-0.0005503913655139342,-0.000264091545343696
2026-01-04,-0.0005969279028207944,-0.000260902157065828,-0.0005530403561383561,-0.00026048960072436726
2026-01-05,-0.0005930985465817396,-0.0002575066417573834,-0.0005498661000939133,-0.00024789931157777865
2026-01-06,-0.0005867321130039541,-0.0002534266462541882,-0.0005515341345568917,-0.0002452784225145544
2026-01-07,-0.0006022213915241458,-0.00025473120537565486,-0.0005508189886148949,-0.00024535492995509804
2026-01-08,-0.0005984105116458875,-0.0002526155877796492,-0.000552362992643455,-0.000245825793359045
2026-01-09,-0.0005871806869501265,-0.00025678034164470115,-0.0005545185801135969,-0.0002526003975476129
2026-01-10,-0.0005715395419109065,-0.00025680928145136036,-0.0005595508835727831,-0.0002521167814397729
2026-01-11,-0.0005674278860228361,-0.000255565472209098,-0.000562364007155264,-0.0002472988040848071
2026-01-12,-0.0005669236438524302,-0.00025684164701978465,-0.0005612392161488337,-0.0002527631382056347
2026-01-13,-0.0005662993957561126,-0.00025727618262123196,-0.0005609310980888196,-0.000252726318013237
2026-01-14,-0.0005714528611478702,-0.00024885805292988055,-0.0005526109574048166,-0.00026420782508063703
2026-01-15,-0.0005686020903981924,-0.00025997586080541004,-0.0005518370045640658,-0.0002642666016616508
2026-01-16,-0.0005691059629898952,-0.0002599805626185016,-0.0005531969738547498,-0.00026506117880111305
2026-01-17,-0.0005715824117080404,-0.00025985137787746664,-0.0005534641751234197,-0.00026516540099007723
2026-01-18,-0.0005697507995223778,-0.0002601125836618159,-0.0005519764670943113,-0.00026516733228230363
2026-01-19,-0.0005646136750789368,-0.0002605010158868723,-0.0005525059441754415,-0.00026721786270365074
2026-01-20,-0.0005339620213658684,-0.00025933850718270763,-0.0005517315272982016,-0.0002652402051631304
2026-01-21,-0.0005173163348466079,-0.0002874608655772792,-0.0005510367505229992,-0.00025934617812868615
2026-01-22,-0.0005309822082134021,-0.00026664797192482763,-0.0005527240563553377,-0.0002512085763047559
2026-01-23,-0.0005293782531492555,-0.00026451147936654927,-0.0005530177648960605,-0.0002486081751654337
2026-01-24,-0.00042333568097037514,-0.0002644828229509412,-0.0005472182844693631,-0.00024775977727640216
2026-01-25,-0.00042257284097412553,-0.00026528798478163255,-0.0005443427822186562,-0.00022672498490988
2026-01-26,-0.0004244762236408968,-0.00026463599953449,-0.0005485144370897865,-0.000223716534505518
2026-01-27,-0.00042329662774014506,-0.0002797201838639618,-0.0005461055919827143,-0.0002709244533962012
2026-01-28,-0.0004096569818253088,-0.0002810629670984476,-0.0005444951032127329,-0.0002743414324235924
2026-01-29,-0.00040800893160648896,-0.0002841044565584127,-0.0005445305308987349,-0.0002755436618014553
2026-01-30,-0.00041502799313182455,-0.00027983198947152313,-0.0005466962301067451,-0.00027388962479019227
2026-01-31,-0.00041518587266528405,-0.0002797123136727933,-0.0005494426033382009,-0.0002746532487892166
2026-02-01,-0.0004188087785331445,-0.0002629157326722597,-0.0004611002169061778,-0.0002666401027424128
2026-02-02,-0.00041963903132901726,-0.0002624323409764177,-0.00046349722650494593,-0.0002606919077273923
2026-02-03,-0.0003862631428620199,-0.0002611880923113366,-0.0003834596722609989,-0.00025811571798832223
2026-02-04,-0.00038682571283563263,-0.000261365860436978,-0.0003842778943798123,-0.00026334839258081226
2026-02-05,-0.0003789154585555274,-0.0002612121621805513,-0.00038247926448159176,-0.0002622607929005551
2026-02-06,-0.0003863305848713284,-0.00025873810499022924,-0.00038477252942611674,-0.0002619072989211123
2026-02-07,-0.0003824752303185371,-0.0002609325538267848,-0.00038315628663736966,-0.0002643424231706956
2026-02-08,-0.00035262196344104115,-0.00025850761083972683,-0.000360407912628852,-0.0002606451866989465
2026-02-09,-0.0003468184422326404,-0.0002587001638115804,-0.0003564173932940827,-0.00026046007740815677
2026-02-10,-0.0003483357818288484,-0.000258606671528324,-0.00034643196196437856,-0.0002617714476002396
2026-02-11,-0.0003547904125474712,-0.0002610318844530501,-0.0003498045116461405,-0.0002642205805534591
2026-02-12,-0.0003572142011551094,-0.00026032701171765064,-0.00035123280347397847,-0.00026423600264452305
2026-02-13,-0.00035501185669070803,-0.0002692695830636289,-0.0003497374961849194,-0.00026404456653869384
2026-02-14,-0.00034470386668962076,-0.000259385478307388,-0.00034769482737696,-0.0002643869622598304
2026-02-15,-0.0003418933098846349,-0.0002700709640998807,-0.0003462857287553324,-0.0002664811448953182
2026-02-16,-0.000341894336204286,-0.0002628270015223321,-0.00034873857025389057,-0.00026591809196914706
2026-02-17,-0.00034240905680701683,-0.00025957612650363094,-0.0003455463778143879,-0.0002639230923038003
2026-02-18,-0.00034558173637394714,-0.00025861836713254004,-0.0003489576133885184,-0.00026170866463275544
2026-02-19,-0.0003455249006793977,-0.000258626594624369,-0.00034847058330093726,-0.000261683326783105
2026-02-20,-0.000345272517636457,-0.0002586458273576285,-0.0003484319113561785,-0.0002617450575632952
2026-02-21,-0.0003446477716208908,-0.00025864819874654434,-0.0003449756378830696,-0.00026174155197511163
2026-02-22,-0.00034563531934574446,-0.00025862281284012395,-0.0003492314339844859,-0.0002574342082283445
2026-02-23,-0.0003458313237946665,-0.00025856066568497564,-0.0003492724804642267,-0.0002607417891748684
2026-02-24,-0.00034738358984661794,-0.00025908072770961774,-0.00035074903410716,-0.00026173722466817567
2026-02-25,-0.00035321196372660755,-0.0002591558024187575,-0.00035579340404239,-0.00026178667358574037
2026-02-26,-0.0003511717196824833,-0.0002585988846819862,-0.0003678795466626565,-0.0002612051251341116
2026-02-27,-0.00035027829708000283,-0.0002633369788029488,-0.00036781026399801257,-0.0002622374016100287
2026-02-28,-0.0003457687678458013,-0.00026823565166129136,-0.0003683099888118709,-0.0002622948162059974
2026-03-01,-0.0003282931790295094,-0.00023918174664596086,-0.00037379091803279435,-0.00023265991764135334
2026-03-02,-0.000329629643423485,-0.0002409735871402247,-0.000374163432363592,-0.00023043460780940994
2026-03-03,-0.00035423060661387337,-0.00023084899735879586,-0.00036807145807648986,-0.00022998363787203935
2026-03-04,-0.00035584787914130626,-0.000238944220248382,-0.0003708186859738102,-0.00023241891776018864
2026-03-05,-0.0003484399661521393,-0.0002523979411460331,-0.00036389196927045885,-0.0002382968136013657
2026-03-06,-0.00034522895712234443,-0.00023877617883691718,-0.00036304239769417083,-0.00023661467869925287
2026-03-07,-0.0003496272028392543,-0.000242148275504272,-0.0003614185166111027,-0.00023864902119506346
2026-03-08,-0.00034871504814631683,-0.0002378741003064114,-0.00036428467244015356,-0.00023514823551561124
2026-03-09,-0.00034860190145704603,-0.00020627385220192644,-0.00036397048853064766,-0.00018976033705692626
2026-03-10,-0.0003487794802562375,-0.00020637925695915542,-0.00036292959322754056,-0.000189794173172149
2026-03-11,-0.0003550320919622813,-0.0001910886436605902,-0.0003663718138023414,-0.00018184226741917593
2026-03-12,-0.00035433613690643233,-0.00019223538551955507,-0.00036394157598346394,-0.00018337362087901185
2026-03-13,-0.0003544490028951104,-0.0001975116102194152,-0.0003641156000225133,-0.00018309263186765755
2026-03-14,-0.000354821259163482,-0.000201124066360465,-0.0003679421266194956,-0.00018348856932991737
2026-03-15,-0.0003497735444434515,-0.00019953542048102308,-0.000363149596308357,-0.00019143073178835905
2026-03-16,-0.0003487743040502575,-0.00019964334399389711,-0.0003586981779076246,-0.00019148421729335232
2026-03-17,-0.0003480505128035545,-0.00020231615159120621,-0.00035149754839383255,-0.0001931770207622434
2026-03-18,-0.0003496773606753803,-0.0002009521167956389,-0.00035360384234081876,-0.00019196316272953034
2026-03-19,-0.00037887041479158623,-0.00020222271433743263,-0.0003639745523908186,-0.00019351940366302956
2026-03-20,-0.0003535725433817134,-0.00020217514201732197,-0.00035419227960189,-0.00019359149505720742
2026-03-21,-0.00035152805949020284,-0.00020299719579666478,-0.00035418862714343166,-0.0001971089669424151
2026-03-22,-0.00035109918351298314,-0.00019421941241257675,-0.00035362899217178156,-0.00019036873391693905
2026-03-23,-0.0003505052781504925,-0.0001945003612462502,-0.0003513674518112038,-0.00019136026004747385
2026-03-24,-0.0003367657096001535,-0.0001951044354101954,-0.00034533865122179285,-0.00019289243890256632
2026-03-25,-0.00033778698201333325,-0.00019515990452203836,-0.00034614061765917136,-0.00019376856784166283
2026-03-26,-0.0003499844834290799,-0.00019511872450320495,-0.00035148062297462056,-0.0001936187502534036
2026-03-27,-0.00033867706792252693,-0.0001935569512547815,-0.0003478552792231018,-0.0001895410200724731
2026-03-28,-0.0003385890169663944,-0.00019403302580812653,-0.0003473611825048421,-0.00019004153111465674
2026-03-29,-0.00033687344679522713,-0.00021682066893787276,-0.00034614049434173816,-0.00021124794669669667
2026-03-30,-0.0003348459082435056,-0.00021675247915906183,-0.00034387865834584143,-0.00021192717826102906
2026-03-31,-0.00033706555685461586,-0.00022127601046439838,-0.0003460580354199083,-0.00024397043034261428
2026-04-01,-0.00033248111868807253,-0.00022040841838883576,-0.00034414214312624125,-0.00024192465735319246
2026-04-02,-0.0003349630868205436,-0.0002188542853061437,-0.00034050135140835364,-0.00024051490916969785
2026-04-03,-0.00033810893065904966,-0.00022158822940881895,-0.00034662588833349594,-0.00024775088010998297
2026-04-04,-0.0003395456938553891,-0.0002222523128149724,-0.0003476462291536302,-0.0002494207538620398
2026-04-05,-0.00033917226174569266,-0.00022221953107521867,-0.0003486118971053921,-0.0002498980875102994
2026-04-06,-0.00033725173601763654,-0.00022122379358417,-0.0003457235705340418,-0.00024814727152264784
2026-04-07,-0.00033743732923853254,-0.00026446999722012606,-0.0003457578977162934,-0.0002448125628902079
2026-04-08,-0.00033298747760021895,-0.0002676091351062772,-0.00034767744172543613,-0.0002539457366761247
2026-04-09,-0.0003347068429146782,-0.00026671653133572283,-0.00035096278575870687,-0.00025243681799078967
2026-04-10,-0.00033332322749376363,-0.0002683001622108228,-0.0003494996404337776,-0.00025274299167909277
2026-04-11,-0.0003330964116263315,-0.0002684831983945596,-0.00032236702914250937,-0.0002546862874019945
2026-04-12,-0.0003327419572059754,-0.00026863225941340155,-0.0003423105042692823,-0.00025517588260729797
2026-04-13,-0.00033053100013413425,-0.0002671878395945965,-0.0003419560219619393,-0.0002529190789861371
2026-04-14,-0.00033042306369581483,-0.00026793630792673666,-0.0003456745849903314,-0.00025181390943964884
2026-04-15,-0.00033036820932294807,-0.0002681300314202156,-0.000345401778820305,-0.0002525449334522921
2026-04-16,-0.0003306692888205845,-0.00026931669217429045,-0.0003452196992560425,-0.0002556862336367993
2026-04-17,-0.0003269081038408547,-0.00026952635278676765,-0.0003394455756487495,-0.0002561456035907612
2026-04-18,-0.0003310890374227086,-0.00026897737041913156,-0.0003449764094953194,-0.0002535582033041347
2026-04-19,-0.00033005057337381953,-0.00026949823826265924,-0.00034913759625603593,-0.00025568095955795793
2026-04-20,-0.0003320116327927055,-0.00026755041765818936,-0.00034894383412220896,-0.0002535642695473234
2026-04-21,-0.00033167822288738294,-0.00026956773305332444,-0.0003490178994531848,-0.0002556079712004939
2026-04-22,-0.00033496354034771674,-0.0002707665659899339,-0.0003397845054693728,-0.00025638458373259304
2026-04-23,-0.0003273772826800038,-0.00027129988905478104,-0.0003400161342432522,-0.00025708862498239785
2026-04-24,-0.00032770767134007614,-0.0002730207021441132,-0.00033998889702065854,-0.0002604616561030696
2026-04-25,-0.0003306115440290229,-0.0002710245116565391,-0.00033672092098785015,-0.00025703826909807934
2026-04-26,-0.00033058595876520746,-0.0002710415477489657,-0.0003368636922996584,-0.00025699515311824615
2026-04-27,-0.00033046045828170277,-0.00027501198957911134,-0.00033669468226462534,-0.00026042351703072403
2026-04-28,-0.00032969235733480603,-0.00027188137875549964,-0.0003340656527345329,-0.00025695645623450766
2026-04-29,-0.0003229177432425393,-0.0002746920535825139,-0.0003149283161273074,-0.0002602921647592246
2026-04-30,-0.00032327543212736973,-0.00027066289362895015,-0.0003169001149137705,-0.00025649052338626944
2026-05-01,-0.00032292115993258567,-0.0002708769437687617,-0.0003171005059842404,-0.00025669721826836965
